ITEM: ATOMS id,type,x,y,z,v_normCoSi,v_normACoSi,v_normCo2Si,v_normCoSi2,v_Co,v_Si,v_SiO2
882.0,1.0,20.319080408,10.297030408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
602.0,1.0,15.945380408,1.549560408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
402.0,1.0,11.571640408,1.549560408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
2.0,1.0,2.824170408,1.549560408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
42.0,1.0,2.824170408,5.923300408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
442.0,1.0,11.571640408,5.923300408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
82.0,1.0,2.824170408,10.297030408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
362.0,1.0,7.197910408,19.044480408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
802.0,1.0,20.319080408,1.549560408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
642.0,1.0,15.945380408,5.923300408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
162.0,1.0,2.824170408,19.044480408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
482.0,1.0,11.571640408,10.297030408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
122.0,1.0,2.824170408,14.670770408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
322.0,1.0,7.197910408,14.670770408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
962.0,1.0,20.319080408,19.044480408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
562.0,1.0,11.571640408,19.044480408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
842.0,1.0,20.319080408,5.923300408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
762.0,1.0,15.945380408,19.044480408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
682.0,1.0,15.945380408,10.297030408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
522.0,1.0,11.571640408,14.670770408,3.0991299999999997,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
212.0,1.0,5.011040408,0.637300408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
52.0,1.0,0.637300408,5.011040408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
612.0,1.0,13.758510408,0.637300408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
692.0,1.0,13.758510408,9.384776408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
252.0,1.0,5.011040408,5.011040408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
892.0,1.0,18.132250408,9.384776408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
652.0,1.0,13.758510408,5.011040408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
132.0,1.0,0.637300408,13.758510408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
812.0,1.0,18.132250408,0.637300408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
492.0,1.0,9.384776408,9.384776408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
932.0,1.0,18.132250408,13.758510408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
972.0,1.0,18.132250408,18.132250408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
772.0,1.0,13.758510408,18.132250408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
532.0,1.0,9.384776408,13.758510408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
332.0,1.0,5.011040408,13.758510408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
452.0,1.0,9.384776408,5.011040408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
172.0,1.0,0.637300408,18.132250408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
92.0,1.0,0.637300408,9.384776408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
572.0,1.0,9.384776408,18.132250408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
852.0,1.0,18.132250408,5.011040408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
732.0,1.0,13.758510408,13.758510408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
412.0,1.0,9.384776408,0.637300408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
292.0,1.0,5.011040408,9.384776408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
12.0,1.0,0.637300408,0.637300408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
372.0,1.0,5.011040408,18.132250408,4.373740000000001,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
374.0,2.0,5.879500408,20.362880408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
454.0,2.0,10.253230408,7.241710408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
14.0,2.0,1.505760408,2.867970408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
934.0,2.0,19.000680408,15.989180408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
974.0,2.0,19.000680408,20.362880408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
614.0,2.0,14.626970408,2.867970408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
334.0,2.0,5.879500408,15.989180408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
54.0,2.0,1.505760408,7.241710408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
534.0,2.0,10.253230408,15.989180408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
574.0,2.0,10.253230408,20.362880408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
294.0,2.0,5.879500408,11.615450408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
254.0,2.0,5.879500408,7.241710408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
494.0,2.0,10.253230408,11.615450408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
414.0,2.0,10.253230408,2.867970408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
694.0,2.0,14.626970408,11.615450408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
774.0,2.0,14.626970408,20.362880408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
814.0,2.0,19.000680408,2.867970408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
214.0,2.0,5.879500408,2.867970408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
134.0,2.0,1.505760408,15.989180408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
174.0,2.0,1.505760408,20.362880408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
894.0,2.0,19.000680408,11.615450408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
94.0,2.0,1.505760408,11.615450408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
734.0,2.0,14.626970408,15.989180408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
654.0,2.0,14.626970408,7.241710408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
854.0,2.0,19.000680408,7.241710408,4.41754,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
535.0,2.0,11.615450408,13.802310408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
175.0,2.0,2.867970408,18.176050408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
895.0,2.0,20.362880408,9.428578408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
735.0,2.0,15.989180408,13.802310408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
215.0,2.0,7.241710408,0.681110408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
335.0,2.0,7.241710408,13.802310408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
575.0,2.0,11.615450408,18.176050408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
775.0,2.0,15.989180408,18.176050408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
695.0,2.0,15.989180408,9.428578408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
615.0,2.0,15.989180408,0.681110408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
495.0,2.0,11.615450408,9.428578408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
935.0,2.0,20.362880408,13.802310408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
255.0,2.0,7.241710408,5.054840408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
295.0,2.0,7.241710408,9.428578408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
135.0,2.0,2.867970408,13.802310408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
95.0,2.0,2.867970408,9.428578408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
15.0,2.0,2.867970408,0.681110408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
655.0,2.0,15.989180408,5.054840408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
375.0,2.0,7.241710408,18.176050408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
855.0,2.0,20.362880408,5.054840408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
455.0,2.0,11.615450408,5.054840408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
55.0,2.0,2.867970408,5.054840408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
815.0,2.0,20.362880408,0.681110408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
975.0,2.0,20.362880408,18.176050408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
415.0,2.0,11.615450408,0.681110408,5.2422,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
409.0,1.0,12.483900408,2.824170408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
569.0,1.0,12.483900408,20.319080408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
849.0,1.0,21.231380408,7.197910408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
9.0,1.0,3.736430408,2.824170408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
489.0,1.0,12.483900408,11.571640408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
329.0,1.0,8.110166408,15.945380408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
889.0,1.0,21.231380408,11.571640408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
769.0,1.0,16.857640408,20.319080408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
529.0,1.0,12.483900408,15.945380408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
89.0,1.0,3.736430408,11.571640408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
129.0,1.0,3.736430408,15.945380408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
369.0,1.0,8.110166408,20.319080408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
809.0,1.0,21.231380408,2.824170408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
169.0,1.0,3.736430408,20.319080408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
449.0,1.0,12.483900408,7.197910408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
969.0,1.0,21.231380408,20.319080408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
689.0,1.0,16.857640408,11.571640408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
249.0,1.0,8.110166408,7.197910408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
929.0,1.0,21.231380408,15.945380408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
49.0,1.0,3.736430408,7.197910408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
609.0,1.0,16.857640408,2.824170408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
649.0,1.0,16.857640408,7.197910408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
729.0,1.0,16.857640408,15.945380408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
209.0,1.0,8.110166408,2.824170408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
289.0,1.0,8.110166408,11.571640408,5.2860000000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
771.0,1.0,14.670770408,21.231380408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
451.0,1.0,10.297030408,8.110166408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
171.0,1.0,1.549560408,21.231380408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
11.0,1.0,1.549560408,3.736430408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
211.0,1.0,5.923300408,3.736430408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
891.0,1.0,19.044480408,12.483900408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
651.0,1.0,14.670770408,8.110166408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
491.0,1.0,10.297030408,12.483900408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
331.0,1.0,5.923300408,16.857640408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
291.0,1.0,5.923300408,12.483900408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
91.0,1.0,1.549560408,12.483900408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
811.0,1.0,19.044480408,3.736430408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
931.0,1.0,19.044480408,16.857640408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
531.0,1.0,10.297030408,16.857640408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
611.0,1.0,14.670770408,3.736430408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
691.0,1.0,14.670770408,12.483900408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
971.0,1.0,19.044480408,21.231380408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
251.0,1.0,5.923300408,8.110166408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
51.0,1.0,1.549560408,8.110166408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
851.0,1.0,19.044480408,8.110166408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
371.0,1.0,5.923300408,21.231380408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
731.0,1.0,14.670770408,16.857640408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
411.0,1.0,10.297030408,3.736430408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
131.0,1.0,1.549560408,16.857640408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
571.0,1.0,10.297030408,21.231380408,6.5606100000000005,0.0017495999999999762,1.4361724,1.0836055999999998,2.2089496,2.7886683999999997,3.4224544000000003,3.4224544000000003
533.0,2.0,9.428578408,14.626970408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
573.0,2.0,9.428578408,19.000680408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
773.0,2.0,13.802310408,19.000680408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
613.0,2.0,13.802310408,1.505760408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
813.0,2.0,18.176050408,1.505760408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
13.0,2.0,0.681110408,1.505760408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
733.0,2.0,13.802310408,14.626970408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
653.0,2.0,13.802310408,5.879500408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
493.0,2.0,9.428578408,10.253230408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
293.0,2.0,5.054840408,10.253230408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
973.0,2.0,18.176050408,19.000680408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
93.0,2.0,0.681110408,10.253230408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
933.0,2.0,18.176050408,14.626970408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
453.0,2.0,9.428578408,5.879500408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
173.0,2.0,0.681110408,19.000680408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
893.0,2.0,18.176050408,10.253230408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
413.0,2.0,9.428578408,1.505760408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
853.0,2.0,18.176050408,5.879500408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
373.0,2.0,5.054840408,19.000680408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
213.0,2.0,5.054840408,1.505760408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
133.0,2.0,0.681110408,14.626970408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
693.0,2.0,13.802310408,10.253230408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
53.0,2.0,0.681110408,5.879500408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
333.0,2.0,5.054840408,14.626970408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
253.0,2.0,5.054840408,5.879500408,6.604410000000001,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
976.0,2.0,21.187580408,21.187580408,7.429064,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
376.0,2.0,8.066364408,21.187580408,7.429064,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
136.0,2.0,3.692630408,16.813840408,7.429064,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
256.0,2.0,8.066364408,8.066364408,7.429064,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
16.0,2.0,3.692630408,3.692630408,7.429064,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
56.0,2.0,3.692630408,8.066364408,7.429064,0.0032680000000000348,1.3294620000000001,1.09521,1.527002,3.414182,2.237978,3.366088
