# Time-averaged data for fix AVE_xy
# TimeStep c_stress_Au1[4] c_stress_Au2[4] c_stress_Au3[4] c_stress_Au4[4] c_stress_Au5[4] c_stress_Au6[4] c_stress_Au7[4] c_stress_Au8[4] c_stress_Au9[4] c_stress_Au10[4] c_stress_Au11[4] c_stress_Au12[4] c_stress_Au13[4] c_stress_Au14[4] c_stress_Au15[4] c_stress_Au16[4] c_stress_Au17[4] c_stress_Au18[4] c_stress_Au19[4] c_stress_Au20[4] c_stress_Au21[4] c_stress_Au22[4] c_stress_Au23[4] c_stress_Au24[4] c_stress_Au25[4] c_stress_Au26[4] c_stress_Au27[4] c_stress_Au28[4] c_stress_Au29[4] c_stress_Au30[4] c_stress_Au31[4] c_stress_Au32[4] c_stress_Au33[4] c_stress_Au34[4] c_stress_Au35[4] c_stress_Au36[4] c_stress_Au37[4] c_stress_Au38[4] c_stress_Au39[4] c_stress_Au40[4] c_stress_Au41[4] c_stress_Au42[4] c_stress_Au43[4] c_stress_Au44[4] c_stress_Au45[4] c_stress_Au46[4] c_stress_Au47[4] c_stress_Au48[4] c_stress_Au49[4] c_stress_Au50[4] c_stress_Au51[4]
1042000 -3453.74 617.045 -107.019 3170.38 -2120.87 1230.72 2104.13 524.414 1112.59 -1762.85 1091.9 -3532.91 -300.854 1859.03 -1551.37 835.487 2220.8 135.243 -4653.19 3034.15 -843.811 1087.17 38.1777 3044.4 -3667.58 -2872.84 3623.49 -2020.36 485.195 2344.76 -3619.37 2341.76 -3579.55 3321.73 1051.93 461.916 -344.622 -2630.19 1157.09 -319.432 -2346.44 -1007.93 2356.69 322.194 -19.1978 3293.86 -2523.16 2048.61 412.347 267.966 2318.8
1044000 -4268.19 -101.233 -2285.51 -1274.19 1180.98 2785.89 -324.464 -2766.53 1703.26 455.93 982.846 -1202.99 -1205.86 -2049.2 2417.75 -3588.24 -296.058 3800.41 78.839 -2585.65 -3022.05 3794.08 1230.09 572.686 1487.51 -3088.58 3097.71 1592.51 -1811.71 1560.31 -204.884 -1675.9 2033.17 -794.44 -2117.97 -1009.06 -1171.16 -641.706 1175.73 -700.767 1950.52 -606.109 -356.272 2314.41 3176.84 742.354 -4218.05 1491.23 -1605.43 -2593.32 7980.51
1046000 5196.6 406.937 660.87 -1124.52 516.122 -992.711 998.414 -1319.18 -2204.37 4519.18 -1306.16 -95.5468 -2360.04 -1194.59 1190.1 731.854 2689.07 -302.279 -2845.52 -1235.4 1399.22 5848.94 -751.547 3915.17 -2297.63 -2451.34 955.078 -2918.23 -2480.67 -1717.6 28.103 311.858 915.306 3444.85 808.363 -2568.26 -2037.29 2420.02 2907.69 -5537.77 5509.54 -2423.46 -844.329 -138.756 -2021.45 1764.07 1255.18 -1711.71 2359.38 -1002.32 -6166.26
1048000 4285 2258.78 -447.368 1148.07 907.111 -1119.93 -356.848 -277.916 3192.44 231.057 231.468 -3920.65 -199.324 -374.964 -2550.83 818.061 1233.5 123.438 502.196 -2264.59 -253.755 2984.39 2814.75 3477.84 -1675.9 1687.81 526.585 611.092 941.33 -2372.58 3511.03 645.182 -2225.38 -1831.75 1460.84 -1288.42 -3237.27 228.741 1228.17 -5257.54 1945.93 -1162.29 170.468 -710.049 779.142 3431.4 -520.535 471.38 -3934.03 1434.83 -1688.68
1050000 -1264.1 -1325.8 -997.668 4811.01 681.248 -522.619 2126.49 -3578.89 402.091 -910.486 -2195.89 -211.174 -2970.29 -664.128 -3390.83 6526.12 1144.07 3161.11 2587.92 -658.282 1369.61 -5261.04 -1016.83 4807.47 -1232.49 235.637 2019.95 -847.407 -687.149 -7.99572 -1819.5 3958.86 -1814.22 1512.81 -2344.73 1482.49 14.2837 -3540.32 -328.825 1819.66 1080.77 -4226.8 3052.73 721.161 507.373 -1846.67 2443.73 -123 -5087.65 3107.08 -4325.62
1052000 -10109.7 2430.82 1004.45 -137.534 2680.72 -381.898 2475.79 2020.32 -451.858 1546.05 -2554.89 749.351 421.679 -1904.73 1168.71 1490.98 52.2469 -1781.99 1731.17 -1604.28 1910.54 868.334 1293.02 1558.97 -1657.93 1225.06 -424.203 -636.582 -4787.36 2295.34 -1190.47 -569.939 1402.16 -4871.32 -2368.35 587.908 -1951.93 -950.467 -2393.45 3936.73 -1533.67 -635.566 -952.028 618.24 104.501 -1100.86 760.611 -2180.36 765.769 1085.01 6745.73
1054000 2460.63 1646.44 -1051.43 2521.51 -676.319 1397.46 5138.18 683.114 592.976 835.129 2349.79 356.167 2536.55 -118.185 -445.892 619.599 3141.71 -2076.76 942.774 -1779.81 92.1635 98.9645 2348.62 -2967.17 1205.45 -1429.7 -2096.36 -1495.81 -1221.05 -772.505 -1373.8 1378.19 -563.518 -1232.71 170.313 124.986 -1153.9 -328.313 575.556 -316.992 -424.455 -695.466 2881.32 1325.72 -1037.59 3307.35 -323.246 -2596.93 -22.6189 -935.625 -7077.99
1056000 4484.47 -1442.28 -6679.27 -240.943 2105.32 1048.67 2560.87 641.832 1968.74 -1886.85 5978.61 -152.926 936.784 837.418 1905.03 -1754.7 1673.65 -3539.66 311.949 -3017.91 -2967.76 1755.22 -512.412 -3626.95 1198.16 623.118 -1134.26 -352.913 -2005.19 401.506 3473.67 751.757 -5182.35 2951.97 -1571.21 -1333.56 821.031 918.109 168.497 1642.68 1710.39 -1507.39 -173.114 -533.522 -4594.89 1579.89 -404.909 2003.01 520.46 -746.126 -1516.27
1058000 -5943.96 3066.06 -1072.27 -2338.45 -2581.21 2328.88 -117.282 -775.94 2850.83 -308.28 862.427 -16.1112 -1120.01 -130.379 458.284 -1325.24 1940.47 -3630.58 758.545 -1078.55 -1240.78 2831.75 569.014 -3448.19 934.758 1602.75 -3033.9 1694.25 2369.96 -2245.15 1671.9 2224.99 -2161.55 1496.71 -47.2642 -1429.16 1115.77 710.676 3155.07 -2522.69 1021.09 -609.338 3.16236 636.747 -193.864 101.576 -2044.77 1305.79 -4252.6 1186.77 2370.3
1060000 -2527.58 -200.553 -1376.81 -1000.52 2944.43 -2386.91 2569.2 351.438 -3075.1 -727.249 699.951 -1445.21 -1467.8 -2215.24 1589.9 -2.88148 935.175 1450 -2668.93 1153.07 -1920.72 -713.267 349.371 1718.48 177.339 -1368.98 1813.33 -198.336 -515.877 178.366 676.65 -3452.25 -937.668 2942.13 -815.927 -2669.43 3380.57 654.392 1532.78 -961.268 1320.85 2043.35 1733.29 1313.22 -127.996 942.968 302.294 -648.053 -1022.53 1829.73 4364.04
