# Time-averaged data for fix AVE_yz
# TimeStep c_stress_Au1[6] c_stress_Au2[6] c_stress_Au3[6] c_stress_Au4[6] c_stress_Au5[6] c_stress_Au6[6] c_stress_Au7[6] c_stress_Au8[6] c_stress_Au9[6] c_stress_Au10[6] c_stress_Au11[6] c_stress_Au12[6] c_stress_Au13[6] c_stress_Au14[6] c_stress_Au15[6] c_stress_Au16[6] c_stress_Au17[6] c_stress_Au18[6] c_stress_Au19[6] c_stress_Au20[6] c_stress_Au21[6] c_stress_Au22[6] c_stress_Au23[6] c_stress_Au24[6] c_stress_Au25[6] c_stress_Au26[6] c_stress_Au27[6] c_stress_Au28[6] c_stress_Au29[6] c_stress_Au30[6] c_stress_Au31[6] c_stress_Au32[6] c_stress_Au33[6] c_stress_Au34[6] c_stress_Au35[6] c_stress_Au36[6] c_stress_Au37[6] c_stress_Au38[6] c_stress_Au39[6] c_stress_Au40[6] c_stress_Au41[6] c_stress_Au42[6] c_stress_Au43[6] c_stress_Au44[6] c_stress_Au45[6] c_stress_Au46[6] c_stress_Au47[6] c_stress_Au48[6] c_stress_Au49[6] c_stress_Au50[6] c_stress_Au51[6]
1062000 -5686.98 -11324.2 -14554.4 -15130.5 -13673.5 -15133.7 -15325.8 -12443.4 -8497.81 -6929.35 -7018.66 -5311.19 -2710.25 46.9203 3142.66 4660.06 5233.68 7678.22 8905.81 9393.81 12599.6 13225.9 12212.2 10748.6 6237.29 2180 2144.67 3012.55 3049.58 4065.87 3552.11 861.006 752.342 509.026 -1881.45 -1971.43 -99.9924 3081.45 5158 6081.99 5567.87 4133.35 2904.2 3921.82 2628.26 -2816.21 -6302.62 -3891.99 -2690.04 -4947.21 -10557
1064000 12217.2 15052.8 16487.2 15114.8 12802.3 9640.68 9167.51 7073.63 4336.87 5816.81 6649.04 2578.95 70.418 -238.808 -3490.81 -4052.44 -3808.66 -6219.31 -8363.69 -9173.31 -10434.3 -10598.3 -10627.6 -12913.8 -12612.7 -10152.6 -8238.76 -6694.61 -3808.18 -1216.81 3106.45 6351.11 6044.53 4593.12 4705.16 7150.71 4938.31 507.011 -4107.7 -6047.34 -7547.2 -8273.1 -8068.49 -8003.68 -5938.83 -1050.68 1910.07 1611.32 3529.84 7833.15 12059.9
1066000 7658.09 4685.15 5638.74 3723.56 735.015 -1495.86 -4202.65 -4923.46 -3383.44 -5087.27 -5553.21 -3140.09 -665.132 2743.02 6675.69 8059.08 7805.36 9482.84 10026.3 5423.09 1164.19 -532.216 -3115.72 -2704.95 -1408.43 -6338.75 -11722.6 -13596.1 -14577 -16064 -14357.5 -11771.6 -10631.7 -7589.18 -4635.37 -5787.55 -5683.86 -1977.32 1283.27 2964.43 3148.83 4307.23 6194.04 7948.85 9478.67 10087.6 12038 13311.3 12996.2 10409.2 4094.5
1068000 -6943.73 -8348.09 -7822.06 -3615.09 843.656 4096.45 5259.42 4241.99 2655.92 3409.93 6211.18 5839.87 3089.71 -1548.48 -5910.42 -7542.82 -7432.5 -8508.36 -7548.7 -2962.98 -341.725 273.101 4220.93 6665.96 4777.38 8830.37 15444.4 15672.3 14290.6 15290.2 13137.1 11435 10632.8 8176.28 6112.03 6147.5 4792.41 1223.66 -647.802 -1796.14 -2932.06 -5429.03 -9472.2 -12274.8 -11959 -13146.7 -13036.1 -11409.5 -14695.7 -14799.5 -15977.5
1070000 -12618.9 -9904.55 -11955.3 -14333.9 -14505 -12055.2 -10909.5 -8664.49 -3869.23 -2584.99 -3734.46 -3906.6 -2043.52 -1103.78 1150.52 2361.5 1810 3461.09 7533.79 7966.83 8189.72 10577.6 10366.2 10570.8 11759.2 10655.9 7665.24 6122.77 3196.5 -2445.06 -5693.92 -7532.45 -8081.33 -6348.98 -5502.88 -5892.98 -4500.17 -1920.38 1125.8 5170.47 7452.31 9491.93 12357.1 11913.6 7461.11 4402.95 2100.54 -1326.4 -1137.6 -2731.92 -2082.69
1072000 9713.86 11010.4 12488.8 14494 14163.4 12219.1 13765.5 13888.7 11157.1 8623.97 7445.76 4314.95 2003.81 2308.6 -839.857 -5726.7 -7256.51 -10898.4 -15903.8 -16319.6 -13217 -12198.6 -12491.4 -13004.1 -13974.8 -12919.3 -10098.3 -6803.06 -3919.3 -968.284 1719.83 3554.98 1266.72 364.255 2611.82 4797.42 2619.11 553.935 -737.693 -2889.78 -5782.47 -6423.45 -6217.18 -3841.25 -643.468 1052.01 1440 3255.26 5722.43 8189.32 11386.8
1074000 8119.24 6278.85 4209.33 398.184 -4026.27 -6116.09 -7890.93 -9614.42 -8144.48 -6762.78 -7108.85 -4026.05 -899.842 760.624 4220.5 9040.94 10811.3 11210.8 11652.8 9760.49 6922.19 4179.66 1501.55 -122.646 -2570.72 -6418.02 -8373.89 -9457.61 -10280.6 -9712.27 -9447.07 -8086.05 -4898.45 -3812.51 -3656.07 -2494.86 -1975.17 -810.978 -1926.05 -2830.97 -1913.22 560.994 2448.41 3111.81 4278.6 7382.18 10068.7 8800.41 6963.75 8154.81 8624.25
1076000 -7197.48 -6432.92 -5861.07 -4753.86 -2283.35 -1742.69 -2221.39 174.793 43.6754 -1043.91 -438.743 1444.56 882.654 -471.327 -2053.53 -1726.08 -995.233 -1166.75 732.353 1139.13 753.672 892.864 2223.67 3880.99 7821.97 9433.72 8325.26 8710.43 10354.8 12596.8 14123.6 13214.8 13750.8 14946.3 12328.3 7481.15 5414.16 4484.81 3123.24 1136.15 -2269.83 -6739.52 -12043.6 -14005.7 -14071.8 -14127.5 -13642.8 -10617.8 -9403.53 -10214.1 -10773.4
1078000 231.623 -6263.9 -7064.66 -4646.65 -4280.41 -4122.79 -4276.71 -5361.75 -3347.37 -1544.99 368.43 -376.09 -2165.48 -2919.9 -3750.02 -3917.06 -1108.4 -735.119 255.347 3115.06 6582.49 6463.63 6442.35 4723.79 4738.75 8188.13 8172.85 3834.49 495.18 -2756.3 -6046.71 -7399.76 -7546.71 -7793.25 -7348.74 -6142.58 -2362.01 -543.459 908.244 4322.54 6912.5 7252.69 7364.41 9621.37 8333.74 6534.2 3766.83 784.375 -1219.84 -1776.36 -6855.83
1080000 5736.11 4025.07 7384.26 10013.1 10553.2 12855.8 13632.1 13979.5 13225.6 11027.4 6839.54 4576.96 4918.2 3619.5 2542.53 -2734.52 -8512.12 -10263.5 -12761.4 -15076.1 -14124.3 -11455.3 -8911.48 -6769.89 -6406.27 -6145.73 -6122.86 -6319.46 -6076.85 -7784.5 -7601.66 -6800.96 -5057.72 -4675.87 -4432.18 -3081.53 -2581.38 -1672.8 -739.339 -1893.31 -469.266 4257.05 5171.06 3193.44 2747.21 3547.82 1997.18 2625.83 5165.22 5401.9 967.555
1082000 1779.09 5891.96 2406.51 -474.724 -3457.37 -5541.07 -4693.11 -4663.72 -6913.62 -3793.17 -587.59 -2346.88 -1715.87 898.869 2124.46 3502.74 4562 3920.26 4208.64 6016.26 6348.31 4977.71 1757.27 -739.288 -2533.32 -4531.58 -4391.03 -2719.01 952.196 2941.78 3737.34 96.6503 -3192.62 -2811.8 -1154.51 221.521 -153.696 -9.11721 -1078.07 -1103.15 -1154.64 -2594.42 -2428.89 -344.747 987.322 1111.92 1437.36 2688.01 1625.42 2931.2 10837.3
1084000 -4026.77 -4168.2 -6271.55 -10014.8 -10094.1 -8735.4 -10215.9 -8101.8 -7052.27 -8581.9 -8106.33 -4707.17 -2670.58 -2326.59 -217.897 4696.75 8269.3 10400.5 10091.8 6659.43 3062.44 2967.12 5313.6 5618.55 4692.36 4093.79 5218.4 8025.71 7812.03 7765 8566.9 9757.26 12129.4 13743.8 10344.4 7349.44 6104.03 3957.4 622.216 -771.987 -3984.84 -7056.1 -7241.48 -8584.95 -9602.36 -9712.1 -8073.83 -5922.37 -3661.36 -4570.26 -6404.26
