# Time-averaged data for fix AVE_yy
# TimeStep c_stress_Au1[2] c_stress_Au2[2] c_stress_Au3[2] c_stress_Au4[2] c_stress_Au5[2] c_stress_Au6[2] c_stress_Au7[2] c_stress_Au8[2] c_stress_Au9[2] c_stress_Au10[2] c_stress_Au11[2] c_stress_Au12[2] c_stress_Au13[2] c_stress_Au14[2] c_stress_Au15[2] c_stress_Au16[2] c_stress_Au17[2] c_stress_Au18[2] c_stress_Au19[2] c_stress_Au20[2] c_stress_Au21[2] c_stress_Au22[2] c_stress_Au23[2] c_stress_Au24[2] c_stress_Au25[2] c_stress_Au26[2] c_stress_Au27[2] c_stress_Au28[2] c_stress_Au29[2] c_stress_Au30[2] c_stress_Au31[2] c_stress_Au32[2] c_stress_Au33[2] c_stress_Au34[2] c_stress_Au35[2] c_stress_Au36[2] c_stress_Au37[2] c_stress_Au38[2] c_stress_Au39[2] c_stress_Au40[2] c_stress_Au41[2] c_stress_Au42[2] c_stress_Au43[2] c_stress_Au44[2] c_stress_Au45[2] c_stress_Au46[2] c_stress_Au47[2] c_stress_Au48[2] c_stress_Au49[2] c_stress_Au50[2] c_stress_Au51[2]
1042000 -3194.15 -611.294 -266.633 3342.48 2958.57 -105.151 2439.06 -2452.82 4281.36 6224.93 5977.87 8723.89 7332.31 5531.05 5985.5 7743.85 3585.01 6038.25 5114.79 3001.74 9433.66 1137.04 2808.92 1340.52 -2798.88 -4256.27 -40.1306 -75.7336 -1336.68 -5667.05 -6579.14 -7871.29 -10112.9 -6766.16 -6496.98 -8586.05 -9753.38 -8373.18 -5222.28 -2230.74 -1227.3 -23.6355 87.7798 -1272.65 -8555.23 -3098.58 -627.281 -334.653 2133.89 -779.538 8016.98
1044000 -2466.59 715.698 -2135.32 -1225.32 -311.74 -4090.64 1158.65 2639.1 4656.91 2156.52 3576.4 1379.28 -3453.66 -2032.69 -2772.92 -3014.17 -5514.05 -5886.81 -2732.74 -5063.7 -513.079 -6292.57 -6458.38 -5305.82 -5377.39 -2504.18 -1110.11 -5932.74 -1425.23 -2948.41 1612.62 6183.17 3515.06 3762.79 5393.95 532.395 2419.76 4151.13 4036.56 846.8 4621.24 5329.58 6267.75 3968.26 6834.09 2605.43 6805.96 4121.22 -308.615 -332.955 2182.89
1046000 -15640.6 -7275.4 -5858.42 -5927.56 -2738.47 -2984.02 -2356.34 -3575.04 -6410.48 -4334.78 -3341.27 -6442.72 -5496.75 -3292.42 -2673.58 -2792.63 -7170.54 -4377.72 -1322.99 -4285.85 2439.03 1729.85 5155.56 6861.59 5734.14 5567.1 8556.17 6494.03 6930.44 7463.88 6016.38 6768.81 6605.48 9229.21 8631.05 315.174 6387.86 4480.43 508.847 -5613.91 -4003.88 530.005 618.737 -2520.26 2925.5 -5307.21 -4502.77 -5317.81 -2547.21 -2442.52 13558.1
1048000 -2779.08 -2238.46 1183.08 1173.77 1606.06 2159.02 974.994 2248.5 4746.45 988.18 2307.85 8798.48 7003.19 1518.86 6820.32 3940.6 3472.63 4662.46 4223.97 2553.8 3343.89 3538.1 2399.02 -3429.26 -890.478 1683.29 -936.379 2067.65 1159.5 415.105 -5800.45 -9764.11 -6885.28 -3338.82 -4347.61 -6345.25 -4112.36 -6415.35 -6514.46 -1065.44 -1049.35 -904.58 -7190.78 -5109.09 -4540.07 -4474.19 468.674 2963.6 3396.43 1822.18 3365.16
1050000 4168.6 -1001.14 3090.19 -209.858 963.292 2720.79 4355.08 1532.94 3796.24 2956.22 -1100.94 -364.704 -5917.83 -4729.37 -4271.99 -2812.02 -4907.97 -2400.56 -808.76 -5968.65 -8078.72 -4505.49 -3918.84 -6801.48 -3704.03 -9452.7 -8771.27 -6123.35 -3744.53 1410.05 2817.66 3646.34 3174.8 2176.97 7111.95 3334.29 3765.08 5656.27 2840.3 6824.52 4389.06 3446.1 -513.976 3407.48 5956.01 5328.23 4609.05 4557.95 2667.19 -673.299 134.197
1052000 1388.26 -5176.36 -4193.38 -5774.99 -3620.66 -4212.56 -3842.72 -6755.05 -1526.47 -5731.04 -7525.81 -8440.38 -3555.74 -533.02 1229.07 -3864.08 -5903.19 -3634.5 -1478 -678.889 769.627 2139.54 3350.34 8099.53 9016.18 5302.51 9785.08 4113.28 8233.86 5631.28 6026.2 80.6087 6144.14 6137.76 7437.69 6218.84 3254.41 1970.11 -1585.39 -2095.13 -2910.45 -340.644 -165.268 643.691 813.821 3176.21 -2799.02 -8542.92 -5051.97 -3023.75 -4816.35
1054000 894.975 -1427.93 2409.18 4542.37 2849.41 509.948 1929.67 3200.87 7893.18 3248.67 5204.86 5377.57 8041.08 7271.83 4720.39 5681.26 4469.29 4951.39 5199.29 378.51 2186.53 525.322 375.067 -349.184 1146.4 2452.55 3292.49 -83.4687 1783.72 -5421.23 -4073.41 -5155.22 -3651.42 -6783.45 -8458.92 -8075.17 -9316.77 -7989.96 -5993.23 -2175.81 -2217.15 913.773 -2156.9 -1612.13 -5985.06 -3379.08 -2201.42 2785.79 2614.05 442.984 -2678.84
1056000 1438.68 -29.9506 -367.5 960.951 -1250.16 -2204.64 2003.42 1707.46 3978.73 576.909 5053.29 -752.901 -4492.35 -4340.79 -5858.38 -2961.12 -3472.71 -3892.28 -4982.18 -8234.37 -10427.1 -3085.09 -3850.91 -2609.09 -8440.9 -5007.92 -3237.53 -4017.36 1040.31 5744.72 1796.89 -1743.88 928.286 2602.6 -1200.11 2647.76 2149.48 2494.75 3169.51 2791.44 6332.67 2824.66 3035.12 5473.91 4238.75 4458.56 3524.65 4211.98 3065.84 3345.64 1866.61
1058000 -1714.62 -2303.59 -964.64 -3298.34 -2577.08 -4182.45 -3889.27 -2508.49 -2436.81 -5145.25 -11580 -3547.87 -3037.84 1230.06 -251.794 736.157 -1180.35 -2017.34 13.232 -1798.08 -1460.87 2960.05 -381.64 5173.47 8503.16 8235.07 14909.8 7429.22 8722.89 3985.93 2764.8 3161.05 4802.27 4072.68 5867.23 4372.76 1347.44 753.279 -199.172 -4704.03 -1238.5 -4084.7 -2808.79 -1562.25 -2476.35 -5355.5 -5351.36 -8044.08 -3534.27 354.592 3664.99
1060000 -4069.63 1664.75 -2143.77 1778.48 -1430.84 -314.233 4769.74 3033.2 5956.29 5345.24 7505.31 7001.11 3138.1 4890.17 4572.01 7181.15 7234.92 8981.73 8564.28 4304.78 1293.52 2056.57 6526.49 947.356 903.077 1301.15 1414.52 -1388.96 -6240.69 -3214.36 -4711.39 -7174.62 -5223.98 -5803.56 -8025.87 -8088.31 -6835.75 -3777.75 -5581.72 -3109.16 -7008.51 -3877.42 -4344.08 -1110.47 -2298.88 -509.82 2678.21 354.797 -2138.01 -1494.38 3225.96
1062000 -311.877 1548.47 -1201.29 -3006.12 -1897.58 -3365.67 -2650.14 2388.47 662.717 2311.7 -808.062 -1864.68 -2716.72 -2860.94 -8447.35 -8990.72 -9144.51 -5212.33 -8427.54 -4441.21 -632.276 -3951.81 -3700.54 -3154.71 -4557.77 -6045.12 -5432.87 -5313.27 -1586.68 3001.59 3625.77 942.465 4413.01 5748.21 2409.26 2894.17 2447.78 1604.1 6271.5 4421.85 -1302.26 7334.34 3125.46 3845.12 5950.27 4607.77 2482.29 4710.97 3855.75 4035.74 12778.6
1064000 -3363.58 -3503.09 -232.697 -1338.96 -359.91 -3161.41 64.9211 -6617.22 -1324.07 -10956.9 -4875.24 -1156.8 2848.21 1635.24 -3177.62 -5682.49 -4621.89 -884.162 369.149 870.048 2459.49 -1202.05 4989.34 2905.54 6471.65 5859.25 6689.66 7476.3 8356.69 669.113 3203.21 1761.32 2983.8 7980.76 4719.75 4854.27 6233.17 3539.9 -703.381 -181.49 -3722.34 -1603.68 1568.07 -4000.45 -4404.11 -5082.19 -2398.05 -1246.9 -1532.1 -590.856 -2636.91
1066000 4709.03 2554.18 3121.12 4879.01 5314.22 3012.55 4309.71 3870.77 5433.19 4024.48 5868.79 3828.19 7603.61 9757.23 9539.95 3736.35 5426.84 5643.83 7856.4 2181.92 5742.22 3045.57 -1190.84 1145.51 1035.93 312.028 -4379.11 -5676.37 -6116.3 -4843.78 -4031.41 -5381.87 -5492.86 -10110.8 -9065.4 -7343.48 -6566.15 -7513.32 -3109.56 -4339.83 -5667.77 -4330.1 -4091.12 -5912.72 -99.0079 -1598.74 -4762.76 -2015.56 -168.099 1291.73 -3408.88
1068000 3481.79 2961.02 2211.57 -595.27 1036.16 -3307.19 -763.724 2214.87 830.078 -3706.15 2704.1 -3481.56 -3000.18 -4468.33 -3581.39 -4280.68 -6953.81 -8534.76 -3806.38 -6778.25 -868.675 -6183.9 -6771.73 -2998.19 -5723.62 -8382.74 -10566.6 -287.541 -757.535 499.735 576.973 716.909 4657.19 4308.46 6421.55 3220.33 3409.23 5183.79 5528.52 2344.74 3650.55 3598.49 5341.82 4697.91 8927.75 4457.7 2317.63 3498.57 4998.09 3746.82 2431.65
1070000 -10989.7 -1873.01 28.4748 -940.493 -4013.88 -7955.93 -4529.77 -7065.01 -6595.55 -4986.4 -3147.09 -1669.31 -187.742 -2996.16 -5025.25 -2169.47 -1402.78 -340.016 -2675.15 -3779.91 -1240.98 -747.842 3204.42 5645.99 7206.04 7186.06 10637.9 7564.53 5090.45 8190.78 3198.86 4852 4961.81 6731.03 2573.96 5873.17 3603.32 -1813.15 1997.15 -517.642 -62.6372 -2101.73 788.237 -5166.42 -3904.16 -7661.36 -1367.22 -635.331 515.488 -71.7033 7267.68
1072000 -14285 -50.3545 -276.604 4099.36 3128.4 5135.03 5710.32 3107.99 8480.09 5958.4 6345.23 5691.58 2544.95 5074.33 9511.83 8264.9 5730.59 9120.14 2361.89 5409.51 3547.56 3031.44 5307.33 5715.11 2423.69 -1721.56 585.55 -4605.33 -7519.47 -4507.3 -7558.65 -5363.33 -7217.77 -6229.62 -6656.64 -6795.23 -5191.27 -9329.8 -5105.46 -5836.69 -5873.87 -9620.34 -6167.79 -4749.5 -3021.11 54.8459 -3589.12 -1773.46 -2928.42 -208.983 16501.5
